lon,lat,SummerModerate,SummerSevere,SummerExtreme,SummerModel,AutomnModerate,AutomnSevere,AutomnExtreme,AutomnModel,WinterModerate,WinterSevere,WinterExtreme,WinterModel,SpringModerate,SpringSevere,SpringExtreme,SpringModel
-64.3,-6.725,0,0,0,1,47.2,31.38,15.17,5,16.62,7.84,2.65,2,66.72,47.81,21.85,5
-64.8,-6.725,0,0,0,1,0,0,0,1,24.1,11.13,3.43,2,35.89,33.77,27.7,13
-65.3,-6.725,15.93,14.26,10.39,11,16.36,8.71,3.48,2,27.26,12.19,3.46,2,36.2,32.59,25.4,13
-65.8,-6.725,21.03,19.56,15.2,11,25.82,13.88,5.36,2,28.3,12.71,3.58,2,38.46,33.75,25.53,13
-66.3,-6.725,22.79,12.1,4.66,2,27.91,15.12,5.84,2,27.26,12.57,3.74,2,39.64,19.79,5.97,2
-66.8,-6.725,0,0,0,1,12.02,12.34,9.88,3,24.23,11.48,3.68,2,38.32,19.65,6.34,2
-67.3,-6.725,0,0,0,1,13.38,13.27,10.44,3,24.45,11.89,3.96,2,29.4,15.38,5.55,2
-67.8,-6.725,0,0,0,1,30.61,32.89,30.71,6,22.68,11.45,4.09,2,24.04,12.81,4.93,2
-68.3,-6.725,0,0,0,1,31.72,34.2,32.17,6,58.12,39.22,17.84,5,15.68,8.34,3.34,2
-68.8,-6.725,0,0,0,1,11.17,10.6,7.86,3,63.29,42.98,18.59,5,0,0,0,1
-69.3,-6.725,0,0,0,1,0,0,0,1,56.18,36.27,15.47,5,0,0,0,1
-69.8,-6.725,0,0,0,1,0,0,0,1,44.31,27.56,12.14,5,0,0,0,1
-70.3,-6.725,0,0,0,1,0,0,0,1,22.86,11.26,3.87,2,14.51,7.39,2.8,2
-70.8,-6.725,0,0,0,1,0,0,0,1,22.68,11.01,3.71,2,24.34,12.28,4.32,2
-71.3,-6.725,16.81,9.07,3.68,2,19.33,10.34,4.11,2,25.09,12.01,3.88,2,33.16,16.55,5.33,2
-71.8,-6.725,17.92,9.64,3.88,2,21.27,11.32,4.41,2,25.67,12.09,3.79,2,33.48,16.79,5.44,2
-72.3,-6.725,20.72,11.11,4.4,2,24.06,12.89,5,2,25.18,11.86,3.72,2,36.62,18.91,6.27,2
-72.8,-6.725,15.95,8.43,3.34,2,24.58,12.97,4.9,2,24.06,11.49,3.72,2,30.92,15.97,5.57,2
-73.3,-6.725,19.57,10.27,3.96,2,26.26,13.49,4.83,2,28.38,13.64,4.31,2,32,16.17,5.39,2
-35.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-35.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-36.3,-7.225,0,0,0,1,0,0,0,1,-11.76,-5.42,-1.98,2,-10.41,-4.8,-1.77,2
-36.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,-8.35,-3.84,-1.42,2
-37.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-37.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.3,-7.225,0,0,0,1,16.58,7.92,2.71,2,0,0,0,1,0,0,0,1
-40.8,-7.225,0,0,0,1,14.34,6.89,2.41,2,0,0,0,1,0,0,0,1
-41.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.3,-7.225,17.67,9.26,3.6,2,17.04,8.27,2.89,2,0,0,0,1,25.3,19.91,13.03,4
-43.8,-7.225,9.59,9.45,7.11,3,17.19,8.21,2.81,2,0,0,0,1,29.03,14.31,4.7,2
-44.3,-7.225,9.98,9.58,7.09,3,14.19,6.88,2.45,2,0,0,0,1,24.16,11.72,3.9,2
-44.8,-7.225,11.83,11.59,8.89,3,17.64,8.75,3.15,2,0,0,0,1,0,0,0,1
-45.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,12.58,11.64,8.55,3
-45.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,12.63,11.73,8.65,3
-46.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,12.87,11.73,8.52,3
-46.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,12.16,10.94,7.81,3
-47.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,12.52,12.36,9.62,3
-47.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,28.2,24.72,18.4,4
-48.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,15.54,8,3.06,2
-48.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,18.15,9.41,3.59,2
-49.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,24.37,19.43,12.88,4
-49.8,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,25.69,13.2,4.76,2
-50.3,-7.225,0,0,0,1,0,0,0,1,0,0,0,1,26.99,13.69,4.78,2
-50.8,-7.225,16.54,8.66,3.38,2,0,0,0,1,0,0,0,1,29.16,14.83,5.13,2
-51.3,-7.225,54.15,37.15,18.07,5,0,0,0,1,0,0,0,1,59.68,24.93,2.8,15
-51.8,-7.225,25.59,13.66,5.22,2,0,0,0,1,0,0,0,1,1.29,2.72,2.33,11
-52.3,-7.225,27.26,14.24,5.2,2,0,0,0,1,0,0,0,1,14.88,15.49,12.9,3
-52.8,-7.225,28.28,14.48,5.08,2,14.78,7.66,2.97,2,0,0,0,1,25.49,22.01,16.02,4
-53.3,-7.225,30.33,15.46,5.31,2,16.48,8.49,3.24,2,0,0,0,1,26.81,23.24,17.04,4
-53.8,-7.225,25.27,12.65,4.37,2,16.18,8.2,3.06,2,0,0,0,1,29.22,24.3,17.04,4
-54.3,-7.225,-12.42,-5.93,-2.18,10,14.6,7.14,2.56,2,0,0,0,1,33.69,28.88,21.13,4
-54.8,-7.225,25.61,20.56,13.77,4,20.61,21.17,18.08,3,0,0,0,1,31.84,27.54,20.32,4
-55.3,-7.225,14.96,15.11,12.24,3,25.33,26.61,23.79,3,0,0,0,1,28.87,24.71,17.92,4
-55.8,-7.225,10.81,10.44,7.84,3,15.4,15.62,12.75,3,0,0,0,1,26.07,21.11,14.28,4
-56.3,-7.225,16.4,8.36,3.15,2,12.76,12.78,10.09,3,12.64,11.62,8.46,3,20.72,10.24,3.58,2
-56.8,-7.225,29.65,22.6,14.24,4,12.03,12.01,9.39,3,27.87,21.79,14.25,4,31.93,24.25,15.19,4
-57.3,-7.225,31.7,25.44,17.1,4,17.72,13.31,8.15,12,30.42,23.77,15.57,4,34.54,25.87,15.87,4
-57.8,-7.225,28.22,23.03,15.77,4,-6.02,-4.01,-1.78,10,27.28,20.31,12.52,4,23.86,12.03,4.24,2
-58.3,-7.225,27.08,23.55,17.35,4,0,0,0,1,16.44,7.25,2.22,2,15.45,7.82,2.92,2
-58.8,-7.225,37.54,36.06,30.39,4,-15.84,-6.7,-2.3,13,15.3,6.78,2.1,2,16.07,7.87,2.8,2
-59.3,-7.225,0,0,0,1,-15.9,-6.7,-2.3,11,0,0,0,1,14.16,6.92,2.48,2
-59.8,-7.225,-15.75,-6.7,-2.3,6,0,0,0,1,-13.85,-6.58,-2.3,6,-8.52,-6.19,-2.29,8
-60.3,-7.225,-0.31,-2.49,-1.56,8,-15.9,-6.7,-2.3,11,0,0,0,1,31.72,26.3,18.41,4
-60.8,-7.225,33.32,29.93,23.11,4,-14.23,-6.37,-2.25,10,0,0,0,1,33.78,26.89,17.89,4
-61.3,-7.225,35.86,19.19,6.84,2,-9.99,-5.34,-2.08,10,0,0,0,1,31.23,15.82,5.33,2
-61.8,-7.225,34.08,18.21,6.57,2,30.21,16.06,5.91,2,18.16,8.44,2.74,2,33.37,16.9,5.58,2
-62.3,-7.225,28.81,15.11,5.5,2,25.67,13.28,4.83,2,21.28,9.55,2.87,2,33.41,16.69,5.38,2
-62.8,-7.225,4.55,-2.68,-1.91,8,33.87,27.78,19.21,4,21.17,9.49,2.85,2,39.77,30.63,19.37,4
-63.3,-7.225,-4.24,-5.36,-2.24,8,37.36,32.07,23.52,4,18.97,8.46,2.57,2,44.81,37.95,27.31,4
-63.8,-7.225,27.78,14.67,5.43,2,26.01,13.47,4.9,2,17.14,7.93,2.58,2,42.69,21.59,6.44,2
-64.3,-7.225,0,0,0,1,15.01,7.93,3.15,2,13.73,6.55,2.28,2,60.61,40.16,17.02,5
-64.8,-7.225,0,0,0,1,0,0,0,1,15.48,7.42,2.58,2,27.37,21.73,14.44,13
-65.3,-7.225,-2.16,-1.84,-0.98,11,0,0,0,1,17.78,8.29,2.73,2,25.63,18.45,10.92,13
-65.8,-7.225,17.58,15.14,10.7,11,21.37,11.49,4.55,2,23.32,10.59,3.2,2,34.54,27.6,18.52,13
-66.3,-7.225,24.84,13.17,5.01,2,29.4,15.87,6.03,2,27.32,12.43,3.62,2,40.14,19.99,5.97,2
-66.8,-7.225,16.45,8.86,3.6,2,9.58,9.84,7.67,3,27.6,20.9,13.1,4,35.01,17.8,5.83,2
-67.3,-7.225,0,0,0,1,0,0,0,1,22.3,10.55,3.42,2,21.09,10.72,3.91,2
-67.8,-7.225,0,0,0,1,0,0,0,1,23.89,11.57,3.84,2,15.77,8.09,3.07,2
-68.3,-7.225,0,0,0,1,22.78,23.89,21.08,6,25.39,12.55,4.27,2,0,0,0,1
-68.8,-7.225,0,0,0,1,9.75,9.37,6.93,3,58.47,38.75,16.94,5,0,0,0,1
-69.3,-7.225,0,0,0,1,0,0,0,1,18.96,9.53,3.47,2,0,0,0,1
-69.8,-7.225,18.35,9.55,3.66,2,0,0,0,1,19.46,9.66,3.43,2,18.27,9.31,3.46,2
-70.3,-7.225,24.81,12.79,4.65,2,0,0,0,1,10.02,-1.83,-1.91,4,25.2,12.66,4.4,2
-70.8,-7.225,6.17,4.69,2.76,6,15.36,8.2,3.31,2,20.28,10.16,3.64,2,24.05,12.53,4.65,2
-71.3,-7.225,0,0,0,1,17.37,9.18,3.61,2,21.85,10.86,3.81,2,23.06,12.13,4.6,2
-71.8,-7.225,0,0,0,1,17.79,9.44,3.74,2,20.5,10.03,3.46,2,23.14,12.15,4.59,2
-72.3,-7.225,16.91,9.07,3.65,2,52.82,36.1,17.6,5,20.86,10.1,3.43,2,31.25,16.61,6.07,2
-72.8,-7.225,0,0,0,1,20.24,10.62,4.08,2,19.67,9.59,3.32,2,21.08,10.95,4.12,2
-73.3,-7.225,18.19,9.49,3.65,2,28.05,14.29,4.98,2,29.37,14.17,4.47,2,29.89,15.09,5.11,2
-35.3,-7.725,0,0,0,1,14.87,7.53,2.82,2,53.73,35.4,16.07,5,0,0,0,1
-35.8,-7.725,0,0,0,1,15.13,7.29,2.55,2,29.1,30.88,28.31,6,18.67,17.11,12.91,3
-36.3,-7.725,0,0,0,1,0,0,0,1,33.06,37.14,36.45,8,9.72,11.29,9.5,4
-36.8,-7.725,0,0,0,1,0,0,0,1,26.24,11.12,2.9,5,0,0,0,1
-37.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-37.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-39.8,-7.725,0,0,0,1,-11.86,-6.23,-2.27,3,0,0,0,1,0,0,0,1
-40.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-7.725,0,0,0,1,0,0,0,1,-7.33,7.26,7.26,3,18.78,16.9,12.54,3
-41.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,16.63,14.97,10.99,3
-42.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.3,-7.725,48.72,31.97,14.96,5,15.96,7.72,2.71,2,0,0,0,1,17.54,8.41,2.88,2
-43.8,-7.725,10.88,10.49,7.86,3,0,0,0,1,0,0,0,1,24.01,11.87,4.08,2
-44.3,-7.725,13,12.6,9.68,3,0,0,0,1,0,0,0,1,23.78,11.73,4.02,2
-44.8,-7.725,14.49,14.52,11.63,3,16.52,8.19,2.96,2,0,0,0,1,13.53,13.25,10.32,3
-45.3,-7.725,25.16,13.15,4.88,2,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-7.725,9.19,9.15,6.91,3,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,11.85,11.29,8.47,3
-46.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-47.3,-7.725,20.45,21.49,18.77,6,0,0,0,1,0,0,0,1,8.77,8.46,6.19,3
-47.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,29.87,24.9,17.51,4
-48.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,35.46,30.48,22.37,4
-48.8,-7.725,18.94,10.26,4.16,2,0,0,0,1,0,0,0,1,25.7,13.39,4.92,2
-49.3,-7.725,23.08,12.54,4.99,2,0,0,0,1,0,0,0,1,26.25,20.12,12.74,4
-49.8,-7.725,23.89,12.92,5.09,2,0,0,0,1,0,0,0,1,33.1,17.04,5.82,2
-50.3,-7.725,0,0,0,1,0,0,0,1,12.62,5.26,1.53,2,-15.82,-6.7,-2.3,13
-50.8,-7.725,0,0,0,1,-15.9,-6.7,-2.3,11,0,0,0,1,-8.06,-6.64,-2.3,13
-51.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,18.36,9.44,3.56,2
-51.8,-7.725,20.44,10.64,4.04,2,0,0,0,1,0,0,0,1,16.39,8.48,3.26,2
-52.3,-7.725,26.11,13.66,5.04,2,0,0,0,1,0,0,0,1,13.94,14.43,11.85,3
-52.8,-7.725,27.64,14.44,5.26,2,0,0,0,1,0,0,0,1,9.12,8.81,6.49,3
-53.3,-7.725,24.14,12.48,4.58,2,0,0,0,1,0,0,0,1,9.6,9.34,6.96,3
-53.8,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,25.02,21.1,14.93,4
-54.3,-7.725,0,0,0,1,-15.9,-6.7,-2.3,11,14.42,6.2,1.86,2,30.18,27.23,21.05,4
-54.8,-7.725,11.18,10.95,8.35,3,-4.65,-2.55,-1.09,6,12.85,5.44,1.62,2,29.83,27.3,21.44,4
-55.3,-7.725,13.15,13.16,10.42,3,-7.68,-4.17,-1.71,6,12.84,5.46,1.63,2,27.67,24.03,17.7,4
-55.8,-7.725,12.17,12.27,9.69,3,17.49,18.16,15.38,3,14.15,6.06,1.81,2,26.84,21.96,15.06,4
-56.3,-7.725,23.5,19.24,13.12,4,20.66,10.49,3.83,2,18.56,7.91,2.25,2,27.87,21.18,13.28,4
-56.8,-7.725,30.07,23.59,15.4,4,25.38,12.66,4.36,2,26.58,10.61,2.45,2,32.28,23.96,14.55,4
-57.3,-7.725,30.83,24.49,16.23,4,24.89,12.35,4.23,2,35.13,13.39,2.46,2,34.58,24.73,14.21,4
-57.8,-7.725,28.77,22.72,14.94,4,0.56,-1.5,-1.14,10,30.28,11.98,2.59,2,28.05,14.33,5.02,2
-58.3,-7.725,27.21,22.21,15.18,4,-8.47,-4.58,-1.85,10,24.71,10.4,2.71,2,19.12,9.87,3.72,2
-58.8,-7.725,30.48,27.62,21.46,4,-15.88,-6.7,-2.3,11,16.2,7.19,2.22,2,30.37,25.94,18.8,4
-59.3,-7.725,17.55,17.82,14.79,3,-15.9,-6.7,-2.3,11,14.7,13.56,10.06,3,-12.96,-6.7,-2.3,13
-59.8,-7.725,-8.02,-4.4,-1.8,6,-15.9,-6.7,-2.3,11,-15.9,-6.7,-2.3,11,-7.1,-4.36,-1.86,14
-60.3,-7.725,8.88,9.32,7.31,12,-15.9,-6.7,-2.3,11,-15.9,-6.7,-2.3,11,2.57,3.77,3.05,12
-60.8,-7.725,37.48,19.99,6.99,2,20.28,10.41,3.87,2,0,0,0,1,32.09,16.18,5.37,2
-61.3,-7.725,72.2,54.22,24.59,5,29.13,15.06,5.35,2,0,0,0,1,36.43,18.37,5.85,2
-61.8,-7.725,69.18,51.33,24.28,5,31.63,16.3,5.64,2,18.06,7.97,2.4,2,34.53,17.25,5.51,2
-62.3,-7.725,30.5,15.85,5.61,2,25.26,12.82,4.54,2,18.84,8.11,2.33,2,30.28,14.91,4.83,2
-62.8,-7.725,34.49,28.16,19.34,4,30.47,26.04,18.89,4,19.99,8.96,2.72,2,30.52,15.19,4.99,2
-63.3,-7.725,39.26,34.6,26.27,4,34.66,27.58,18.34,4,19.45,8.82,2.74,2,39.36,30.37,19.27,4
-63.8,-7.725,37.86,20.05,6.89,2,30.96,15.75,5.35,2,18.79,8.73,2.82,2,43.56,21.94,6.43,2
-64.3,-7.725,20.65,11.22,4.53,2,17.86,9.36,3.63,2,0,0,0,1,36.48,29.16,19.52,13
-64.8,-7.725,6.32,5.5,3.61,11,0,0,0,1,0,0,0,1,29.98,23.49,15.37,13
-65.3,-7.725,4.64,3.33,1.84,11,0,0,0,1,0,0,0,1,28.19,20.73,12.55,13
-65.8,-7.725,4.29,-4.65,-2.24,4,22.36,12.08,4.78,2,18.47,8.54,2.76,2,33.46,25.39,15.89,13
-66.3,-7.725,24.36,13.17,5.18,2,26.97,14.55,5.61,2,21.73,10.04,3.15,2,36.25,18.49,6.02,2
-66.8,-7.725,0,0,0,1,9.86,10.2,8.02,3,25.8,20.3,13.31,4,33.51,17.25,5.86,2
-67.3,-7.725,0,0,0,1,0,0,0,1,20.13,9.6,3.2,2,27.26,14.13,5.1,2
-67.8,-7.725,0,0,0,1,0,0,0,1,23.25,11.02,3.56,2,22.11,11.46,4.27,2
-68.3,-7.725,18.08,9.81,4,2,0,0,0,1,31.01,14.71,4.43,2,24.43,12.76,4.76,2
-68.8,-7.725,22.4,17.73,11.6,4,22.67,12.14,4.75,2,31.33,15.44,4.96,2,29.25,15.45,5.67,2
-69.3,-7.725,25.25,13.61,5.29,2,22.09,11.76,4.56,2,22.01,11.21,4.08,2,31.82,16.76,6.01,2
-69.8,-7.725,24.45,13.06,5.03,2,24.35,12.86,4.87,2,16.09,8.17,3.06,2,31.53,16.37,5.74,2
-70.3,-7.725,20.78,11.17,4.44,2,25.45,13.49,5.11,2,0,0,0,1,27.81,14.55,5.31,2
-70.8,-7.725,12.12,12.31,9.77,6,16.94,9.11,3.68,2,0,0,0,1,15.47,8.33,3.39,2
-71.3,-7.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-71.8,-7.725,0,0,0,1,16.32,8.52,3.31,2,15,7.52,2.78,2,0,0,0,1
-72.3,-7.725,9.89,10.12,7.88,3,61.12,43.6,21.39,5,18.39,9.18,3.31,2,24.43,13.08,5.06,2
-72.8,-7.725,7.19,7.31,5.45,3,56.61,39.09,18.83,5,0,0,0,1,22.82,12.09,4.65,2
-73.3,-7.725,27.24,14.48,5.44,2,31.36,16.21,5.65,2,26.26,13.06,4.45,2,33.75,17.52,6.04,2
-35.3,-8.225,0,0,0,1,14.75,7.47,2.8,2,0,0,0,1,0,0,0,1
-35.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-36.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,9.03,10.18,8.33,4
-36.8,-8.225,0,0,0,1,-15.9,-6.7,-2.3,11,0,0,0,1,0,0,0,1
-37.3,-8.225,0,0,0,1,0,0,0,1,-9.85,-4.59,-1.7,2,0,0,0,1
-37.8,-8.225,0,0,0,1,0,0,0,1,-8.93,-4.2,-1.57,2,0,0,0,1
-38.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-38.8,-8.225,0,0,0,1,0,0,0,1,-9.5,-4.46,-1.67,2,0,0,0,1
-39.3,-8.225,0,0,0,1,0,0,0,1,-11.19,-5.2,-1.92,2,0,0,0,1
-39.8,-8.225,0,0,0,1,0,0,0,1,36.07,35.52,30.63,6,0,0,0,1
-40.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-8.225,0,0,0,1,0,0,0,1,-13.24,-4.33,-27.82,3,0,0,0,1
-42.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.3,-8.225,47.04,30.44,14.07,5,0,0,0,1,0,0,0,1,0,0,0,1
-43.8,-8.225,13.29,13.04,10.15,3,0,0,0,1,0,0,0,1,18.46,8.9,3.05,2
-44.3,-8.225,17.07,16.79,13.48,3,0,0,0,1,0,0,0,1,0,0,0,1
-44.8,-8.225,44.65,39.14,29.57,7,40.58,23.74,9.7,5,0,0,0,1,0,0,0,1
-45.3,-8.225,17.46,9.13,3.54,2,0,0,0,1,0,0,0,1,0,0,0,1
-45.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-46.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-46.8,-8.225,30.12,32.55,30.52,6,0,0,0,1,0,0,0,1,27.6,29.74,27.54,6
-47.3,-8.225,29.65,31.93,29.77,6,0,0,0,1,0,0,0,1,13.06,13.34,10.73,3
-47.8,-8.225,25.41,26.75,24,6,0,0,0,1,0,0,0,1,28.01,24.56,18.3,4
-48.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,32.91,27.03,18.72,4
-48.8,-8.225,25.56,13.82,5.39,2,0,0,0,1,0,0,0,1,34.07,26.69,17.38,4
-49.3,-8.225,26.15,14.19,5.54,2,0,0,0,1,0,0,0,1,29.55,15.1,5.23,2
-49.8,-8.225,28.74,15.6,6,2,0,0,0,1,0,0,0,1,31.81,16.2,5.48,2
-50.3,-8.225,17.47,9.45,3.84,2,0,0,0,1,11.27,4.56,1.29,2,31.59,16.26,5.61,2
-50.8,-8.225,0,0,0,1,0,0,0,1,13.43,5.61,1.63,2,-1.69,-2.78,-1.57,10
-51.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,-5.62,-3.67,-1.65,10
-51.8,-8.225,15.1,7.7,2.92,2,0,0,0,1,0,0,0,1,14.98,7.74,2.98,2
-52.3,-8.225,20.53,10.61,3.97,2,0,0,0,1,0,0,0,1,10.66,10.69,8.27,3
-52.8,-8.225,22.02,11.46,4.31,2,0,0,0,1,0,0,0,1,0,0,0,1
-53.3,-8.225,0,0,0,1,-15.9,-6.7,-2.3,11,0,0,0,1,0,0,0,1
-53.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-54.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-54.8,-8.225,0,0,0,1,-15.28,-6.69,-2.3,6,0,0,0,1,14.14,14.07,11.18,3
-55.3,-8.225,0,0,0,1,-14.72,-6.64,-2.3,6,0,0,0,1,11.37,11.37,8.84,3
-55.8,-8.225,8.09,8.1,6.06,3,0,0,0,1,11.85,4.96,1.47,2,23.28,17.92,11.38,4
-56.3,-8.225,26.96,14.58,5.64,2,25.7,13.38,4.92,2,16.1,6.58,1.8,2,25.54,13.41,5,2
-56.8,-8.225,33.21,17.55,6.27,2,26.94,13.62,4.73,2,21.04,7.84,1.71,2,30.68,15.96,5.65,2
-57.3,-8.225,28.29,23.27,16.08,4,23.54,11.8,4.14,2,22.77,8.17,1.6,2,29.23,15.22,5.46,2
-57.8,-8.225,26.87,22.7,16.16,4,21.3,10.8,3.92,2,22.31,8.35,1.79,2,25.75,13.48,5,2
-58.3,-8.225,27.01,22.23,15.33,4,18.71,9.6,3.59,2,25.45,10.41,2.55,2,25.42,19.96,13,4
-58.8,-8.225,27.22,22.8,16.08,4,0,0,0,1,19.98,8.95,2.71,2,25.21,21.41,15.27,4
-59.3,-8.225,-3.64,-5.54,-2.26,13,-15.9,-6.7,-2.3,11,14.38,13.57,10.27,3,47.62,-5.85,-2.3,15
-59.8,-8.225,0.25,-6.46,-2.3,15,-15.9,-6.7,-2.3,11,14.11,13,9.61,3,14.68,13.01,9.33,12
-60.3,-8.225,20.21,15.92,10.33,12,17.9,8.83,3.15,2,0,0,0,1,20.2,15.45,9.71,12
-60.8,-8.225,74.78,58.86,28.21,5,18.92,20,17.39,3,0,0,0,1,64.45,58.04,44.13,7
-61.3,-8.225,65.6,55.96,38.1,7,26.47,22.03,15.4,4,0,0,0,1,63.13,42.47,17.85,5
-61.8,-8.225,56.99,49.2,35.67,7,31.25,15.75,5.27,2,25.56,11.2,3.12,2,65.21,44.26,18.33,5
-62.3,-8.225,55.57,48.01,34.96,7,29.69,24.28,16.69,4,26.67,11.95,3.43,2,34.32,17.12,5.48,2
-62.8,-8.225,37.1,28.52,18.03,4,30.9,27.34,20.68,4,20.65,9.36,2.89,2,30.48,15.2,5.02,2
-63.3,-8.225,37.6,30.75,21.15,4,34.55,27.61,18.47,4,17.29,7.82,2.47,2,33.73,16.77,5.34,2
-63.8,-8.225,31.58,24.92,16.37,4,36.04,18.1,5.75,2,17.75,8.06,2.56,2,67.5,47.18,20.01,5
-64.3,-8.225,25.29,19.85,12.92,4,23.92,12.51,4.68,2,45.53,26.88,10.78,5,64.97,45.46,20.32,5
-64.8,-8.225,21.94,11.84,4.7,2,18.2,9.7,3.85,2,43.87,25.56,10.14,5,36.61,32.16,24.31,13
-65.3,-8.225,7.94,-3.19,-2.11,4,16.33,8.7,3.47,2,14.74,6.94,2.37,2,33.13,26.71,18.08,13
-65.8,-8.225,20.24,10.92,4.37,2,21.33,11.51,4.57,2,14.44,6.8,2.32,2,26.94,13.72,4.83,2
-66.3,-8.225,0,0,0,1,17.69,9.44,3.76,2,15.16,7.25,2.51,2,28.15,14.66,5.3,2
-66.8,-8.225,0,0,0,1,0,0,0,1,10.8,10.39,7.77,3,30.02,15.63,5.56,2
-67.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,29.21,14.97,5.23,2
-67.8,-8.225,0,0,0,1,0,0,0,1,15.89,7.67,2.68,2,29.8,15.46,5.49,2
-68.3,-8.225,21.45,23.46,21.4,6,21.28,11.39,4.48,2,23.79,11.15,3.51,2,62.61,44.86,21.81,5
-68.8,-8.225,55.39,46.61,32.49,7,32.69,17.27,6.19,2,26.89,12.52,3.8,2,65.09,46.43,21.59,5
-69.3,-8.225,30.49,16.29,6.04,2,30.23,15.5,5.38,2,23.8,11.5,3.8,2,36.87,19.1,6.37,2
-69.8,-8.225,20.1,10.78,4.28,2,28.85,14.91,5.29,2,0,0,0,1,26.03,3.5,-1.3,4
-70.3,-8.225,0,0,0,1,22.72,11.93,4.52,2,0,0,0,1,10.27,-0.83,-1.65,4
-70.8,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-71.3,-8.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-71.8,-8.225,9.08,8.55,6.17,3,58.27,41.29,20.6,5,0,0,0,1,0,0,0,1
